replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
741	ge4tag	"[""radial_mass__category__mass_only"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""radial_mass__category__mass_only"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[0,1]	"{""r_hh_125_125"":34.02409532499219}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,true,false,true]	0	2	False	False	False	0	0
742	exact3tag	"[""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[3]	"{""abs_mbb1_minus_125"":29.1754147461715,""abs_mbb2_minus_125"":37.04027309488141}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
742	ge4tag	"[""radial_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__mass_only""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1}"	1	0.2	False	True	"[""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	radial_mass__category__mass_only	[4]	"{""r_hh_125_125"":34.227626583743294}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
743	exact3tag	"[""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_mhh""]"	"{""radial_mass__category__plus_ht_candidate_jets"":3,""symmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,2,3]	"{""ht_candidate_jets"":177.95726394653317,""r_hh_125_125"":36.96205818578928}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
743	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[3,4]	"{""ht_candidate_jets"":193.99351310729978,""max_abs_mbb_minus_125"":31.939934704429547}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
744	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":3}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,1,2]	"{""abs_mbb1_minus_125"":19.117364469052536,""abs_mbb2_minus_125"":711.7937275383631,""ht_candidate_jets"":139.02018547058103}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,true]	0	2	False	False	False	0	0
744	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2}"	2	0.4	False	True	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":189.86222076416013,""r_hh_125_125"":34.454598936652}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
745	exact3tag	"[""symmetric_rectangular_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_h2_pt"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[2,4]	"{""ht_candidate_jets"":183.43025779724118,""r_hh_125_125"":36.724905510226804}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,true,true,false]	0	3	True	False	False	0	0
745	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,3,4]	"{""ht_candidate_jets"":188.78172683715817,""r_hh_125_125"":34.805075431768046}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
746	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_mhh"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,4]	"{""abs_mbb1_minus_125"":19.141611888524533,""abs_mbb2_minus_125"":997.3982052645523,""max_drbb"":4.8368026200013245}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
746	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[2]	"{""abs_mbb1_minus_125"":36.1736114093242,""abs_mbb2_minus_125"":41.283113579185546,""h2_pt"":29.833691295780966}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,true]	0	3	False	False	False	0	0
747	exact3tag	"[""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,3]	"{""ht_candidate_jets"":177.3336486816406,""max_abs_mbb_minus_125"":33.86868395808108}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,true,false,false]	0	3	False	False	False	0	0
747	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,4]	"{""ht_candidate_jets"":187.33199310302732,""r_hh_125_125"":34.920038776456465}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
748	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[4]	"{""abs_h_delta_eta"":7.576934088635984,""abs_mbb1_minus_125"":19.841189293042763,""abs_mbb2_minus_125"":799.3848101219526}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,false]	0	2	False	False	False	0	0
748	ge4tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	radial_mass__category__plus_mhh_and_abs_h_delta_eta	[1,3]	"{""abs_h_delta_eta"":6.998785436981115,""mhh"":208.7757371124349,""r_hh_125_125"":33.88208620497156}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
749	exact3tag	"[""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""symmetric_rectangular_mass__category__plus_max_drbb"":2}"	2	0.4	False	True	"[""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets	[1,4]	"{""ht_candidate_jets"":185.26906013488767,""r_hh_125_125"":36.781557843835934}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,true,true,false]	0	3	True	False	False	0	0
749	ge4tag	"[""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":3,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,2,4]	"{""ht_candidate_jets"":196.0507659912109,""r_hh_125_125"":35.403368470283944}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
750	exact3tag	"[""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[4]	"{""abs_mbb1_minus_125"":18.96402991857028,""abs_mbb2_minus_125"":677.6710257917994,""h2_pt"":0.37309395234862586}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
750	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,4]	"{""abs_mbb1_minus_125"":25.450723713374014,""abs_mbb2_minus_125"":144.9580138446005,""max_drbb"":2.9609216052978047}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,true]	0	3	False	False	False	0	0
751	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[4]	"{""abs_h_delta_eta"":7.463296051007061,""abs_mbb1_minus_125"":18.96110198376741,""abs_mbb2_minus_125"":799.3848101219526}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,false]	0	2	False	False	False	0	0
751	ge4tag	"[""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_h2_pt""]"	"{""radial_mass__category__plus_h2_pt"":2,""radial_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":2}"	2	0.4	False	True	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	radial_mass__category__plus_h2_pt	[3,4]	"{""h2_pt"":8.647453233663397,""r_hh_125_125"":35.00261244998199}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,false]	0	1	False	False	False	0	0
752	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":3}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,1,2]	"{""abs_mbb1_minus_125"":19.00070891825961,""abs_mbb2_minus_125"":677.6710257917994,""max_drbb"":4.7194965732634815}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,true,true,true]	0	2	False	False	False	0	0
752	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[3,4]	"{""abs_mbb1_minus_125"":22.68669932928749,""abs_mbb2_minus_125"":43.45221560161971}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,true]	0	1	False	False	False	0	0
753	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":3,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[2,3,4]	"{""abs_h_delta_eta"":7.76503913004308,""abs_mbb1_minus_125"":19.22537270830684,""abs_mbb2_minus_125"":799.3848101219526}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
753	ge4tag	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[4]	"{""abs_mbb1_minus_125"":40.66442112199122,""abs_mbb2_minus_125"":30.284876175678054,""ht_candidate_jets"":203.05445861816403}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
754	exact3tag	"[""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	"{""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,2]	"{""ht_candidate_jets"":181.5786182284355,""r_hh_125_125"":36.47201458104544}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
754	ge4tag	"[""radial_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh""]"	radial_mass__category__plus_h2_pt	[0]	"{""h2_pt"":1.4241866561746042,""r_hh_125_125"":33.9939070357475}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
755	exact3tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0]	"{""abs_mbb1_minus_125"":19.16378863021399,""abs_mbb2_minus_125"":799.3848101219526,""h2_pt"":0.37309395234862586}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
755	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":4}"	4	0.8	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,1,2,3]	"{""abs_mbb1_minus_125"":30.97089211018132,""abs_mbb2_minus_125"":74.16037027235419,""max_drbb"":2.894337456107979}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
