sample,group,source_root,event_in_file,n_selected_jets,n_selected_btags,is_signal,assignment_mask,truth_available,weight_pb
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5779,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5851,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5870,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5905,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5908,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5910,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5922,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5932,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5964,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5966,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5967,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5968,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5987,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,5989,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6002,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6005,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6011,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6064,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6095,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6096,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6103,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6108,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6117,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6126,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6137,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6139,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6141,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6223,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6227,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6233,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6274,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6276,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6318,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6323,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6326,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6330,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6347,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6359,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6365,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6371,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6376,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6389,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6390,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6396,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6413,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6425,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6464,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6468,6,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6479,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6521,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6579,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6581,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6595,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6606,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6617,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6647,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6653,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6665,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6709,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6727,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6746,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6764,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6775,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6806,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6814,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6825,6,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6827,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6905,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6921,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6923,7,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6925,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6937,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6948,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6964,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6971,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,6990,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7026,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7056,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7060,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7065,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7070,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7089,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7098,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7099,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7110,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7117,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7142,6,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7155,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7160,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7162,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7167,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7207,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7209,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7212,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7221,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7230,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7241,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7253,7,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7299,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7302,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7303,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7308,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7312,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7315,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7341,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7348,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7359,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7379,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7383,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7394,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7395,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7396,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7400,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7423,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7432,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7440,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7443,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7459,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7465,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7467,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7468,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7474,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7527,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7558,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7595,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7610,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7619,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7624,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7629,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7632,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7635,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7686,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7702,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7707,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7730,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7756,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7786,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7798,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7811,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7815,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7826,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7829,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7830,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7832,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7849,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7853,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7856,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7858,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7876,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7899,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7924,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7927,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7951,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7957,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7961,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,7990,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8012,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8023,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8032,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8040,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8045,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8047,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8053,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8056,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8059,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8066,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8068,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8092,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8102,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8105,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8108,8,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8115,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8121,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8122,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8127,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_extra100k_shard002_pythia8_delphes.root,8137,4,4,0,0,0,0.001052935536702474
