production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	population_kind	transport_id	auxiliary_qcd	physical_evaluation_eligible	coefficient_campaign	coefficient_source_tag	run2_yield_coefficient_per_generator_weight	coefficient_join_status	physical_weight_application_authorized
307	e94d61dcf38dfbeb35d97c00::background::406::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	e94d61dcf38dfbeb35d97c00	background	ttbar_inclusive	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	False	True	unified_background_5m_wavea_proven111_20260720_v1		0.2202333480273445	ordinary_campaign_exact_key_match	False
308	ebe12edd8f83f24f4947eb80::background::399::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard028_10k_bundle.tar.gz	ebe12edd8f83f24f4947eb80	background	ttbar_inclusive	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard028_10k_bundle.tar.gz	False	True	unified_background_5m_wavea_proven111_20260720_v1		0.2202333480273445	ordinary_campaign_exact_key_match	False
309	f4b6e2721a3222baf2452d0c::background::436::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_bundle.tar.gz	f4b6e2721a3222baf2452d0c	background	ttbar_inclusive	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_bundle.tar.gz	False	True	unified_background_5m_wavea_proven111_20260720_v1		0.2202333480273445	ordinary_campaign_exact_key_match	False
310	f94be1e794a18f8029e054ad::background::341::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard014_event_summary.parquet	f94be1e794a18f8029e054ad	background	ttbar_inclusive	primary_physical_background	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard014_event_summary.parquet	False	True	ttbar_200k		0.2202333480273445	ordinary_campaign_exact_key_match	False
311	f9a1fcf42412823ab3d16a6e::background::335::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard006_event_summary.parquet	f9a1fcf42412823ab3d16a6e	background	ttbar_inclusive	primary_physical_background	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard006_event_summary.parquet	False	True	ttbar_200k		0.2202333480273445	ordinary_campaign_exact_key_match	False
312	ffa2f4f3518c84d5cc907659::background::422::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard055_10k_bundle.tar.gz	ffa2f4f3518c84d5cc907659	background	ttbar_inclusive	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard055_10k_bundle.tar.gz	False	True	unified_background_5m_wavea_proven111_20260720_v1		0.2202333480273445	ordinary_campaign_exact_key_match	False
313	1255c2f2d6134d2e34bcb053::background::481::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_bundle.tar.gz	1255c2f2d6134d2e34bcb053	background	tth_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_pilots10k_20260721_v1		3.0862421792297297	ordinary_campaign_exact_key_match	False
314	5bb3459b72f6233eef9887ef::background::483::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2007_10000evt_bundle.tar.gz	5bb3459b72f6233eef9887ef	background	tth_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2007_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		3.0862421792297297	ordinary_campaign_exact_key_match	False
315	89bdf3a3353582c2558f715d::background::486::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	89bdf3a3353582c2558f715d	background	tttt	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		3.823202698194128	ordinary_campaign_exact_key_match	False
316	b4a82a790daca296e3c2df7f::background::488::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	b4a82a790daca296e3c2df7f	background	tttt	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		3.823202698194128	ordinary_campaign_exact_key_match	False
317	c1d20591c2e9ebe1f88a03fa::background::485::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	c1d20591c2e9ebe1f88a03fa	background	tttt	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_pilots10k_20260721_v1		3.823202698194128	ordinary_campaign_exact_key_match	False
318	5789fcccf8be7da15e3fe6a7::background::502::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	5789fcccf8be7da15e3fe6a7	background	ttw	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.305952644294456	ordinary_campaign_exact_key_match	False
319	85088f1356342f7e511e9439::background::498::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	85088f1356342f7e511e9439	background	ttw	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_pilot40k_20260721_v1		2.305952644294456	ordinary_campaign_exact_key_match	False
320	d97fa8db39d859b8ec40a988::background::501::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	d97fa8db39d859b8ec40a988	background	ttw	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.305952644294456	ordinary_campaign_exact_key_match	False
321	ed8dcb86ba6f9b5013d5a8e1::background::500::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_bundle.tar.gz	ed8dcb86ba6f9b5013d5a8e1	background	ttw	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.305952644294456	ordinary_campaign_exact_key_match	False
322	15a8f22a39885b3831929660::background::490::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_bundle.tar.gz	15a8f22a39885b3831929660	background	ttz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		3.451640015791909	ordinary_campaign_exact_key_match	False
323	56b5a6cd136122138dbaad5c::background::491::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_bundle.tar.gz	56b5a6cd136122138dbaad5c	background	ttz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		3.451640015791909	ordinary_campaign_exact_key_match	False
324	bfc9c74d68ae59f0b2f11071::background::489::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	bfc9c74d68ae59f0b2f11071	background	ttz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		3.451640015791909	ordinary_campaign_exact_key_match	False
325	69e9198af372ba0c71b23ea6::background::296::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_bundle.tar.gz	69e9198af372ba0c71b23ea6	background	tw_antitop	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.970513487114182	ordinary_campaign_exact_key_match	False
326	c798755a998401d32094427d::background::295::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	c798755a998401d32094427d	background	tw_antitop	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_pilot50k_20260722_v1		1.970513487114182	ordinary_campaign_exact_key_match	False
327	d18c07f548a58bc07eee0e75::background::298::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_bundle.tar.gz	d18c07f548a58bc07eee0e75	background	tw_antitop	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.970513487114182	ordinary_campaign_exact_key_match	False
328	f42922534497e38e4ff6f397::background::297::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_bundle.tar.gz	f42922534497e38e4ff6f397	background	tw_antitop	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.970513487114182	ordinary_campaign_exact_key_match	False
329	2458e0e0077b4b360490aa0b::background::306::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_bundle.tar.gz	2458e0e0077b4b360490aa0b	background	tw_top	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.9721591429020728	ordinary_campaign_exact_key_match	False
330	579707076b113398aff108cf::background::304::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_bundle.tar.gz	579707076b113398aff108cf	background	tw_top	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.9721591429020728	ordinary_campaign_exact_key_match	False
331	74caf842044911f685f5c20b::background::305::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_bundle.tar.gz	74caf842044911f685f5c20b	background	tw_top	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.9721591429020728	ordinary_campaign_exact_key_match	False
332	e4200a8934df966fe4707b12::background::302::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_bundle.tar.gz	e4200a8934df966fe4707b12	background	tw_top	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.9721591429020728	ordinary_campaign_exact_key_match	False
333	e4c8e277581861a9965390a9::background::303::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_bundle.tar.gz	e4c8e277581861a9965390a9	background	tw_top	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_bundle.tar.gz	False	True	unified_background_5m_single_top_scaleout280k_20260722_v1		1.9721591429020728	ordinary_campaign_exact_key_match	False
334	0d3465a131ab0343c3671249::background::496::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	0d3465a131ab0343c3671249	background	vbf_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		1.607188405429464	ordinary_campaign_exact_key_match	False
335	1c4229a7a9f683a549bf7c05::background::493::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_bundle.tar.gz	1c4229a7a9f683a549bf7c05	background	vbf_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		1.607188405429464	ordinary_campaign_exact_key_match	False
336	91f658096aa78e4832aa35b6::background::495::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	91f658096aa78e4832aa35b6	background	vbf_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	False	True	unified_background_5m_waveb_priority_scale400k_20260721_v1		1.607188405429464	ordinary_campaign_exact_key_match	False
337	033c63280e6c94af8af37984::background::506::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	033c63280e6c94af8af37984	background	wh_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.0134777819462006	ordinary_campaign_exact_key_match	False
338	4445d1bd383a2f0daf544737::background::507::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	4445d1bd383a2f0daf544737	background	wh_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.0134777819462006	ordinary_campaign_exact_key_match	False
339	509e2e7e416c11322408f853::background::508::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	509e2e7e416c11322408f853	background	wh_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.0134777819462006	ordinary_campaign_exact_key_match	False
340	7aa9d747eb7ca52e0b2ebfed::background::505::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	7aa9d747eb7ca52e0b2ebfed	background	wh_hbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.0134777819462006	ordinary_campaign_exact_key_match	False
341	a4f175231e8b5c3a04f4f77e::background::512::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	a4f175231e8b5c3a04f4f77e	background	ww	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		3.4510560229749783	ordinary_campaign_exact_key_match	False
342	f1348dbe63c52ad67fdae781::background::510::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	f1348dbe63c52ad67fdae781	background	ww	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		3.4510560229749783	ordinary_campaign_exact_key_match	False
343	08ab83ea7308663ebbcce2ec::background::312::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9904_5200_bundle.tar.gz	08ab83ea7308663ebbcce2ec	background	wwz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9904_5200_bundle.tar.gz	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		5.313539359699615	ordinary_campaign_exact_key_match	False
344	4abe85d1b36241cf6669ae73::background::310::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9902_5200_bundle.tar.gz	4abe85d1b36241cf6669ae73	background	wwz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9902_5200_bundle.tar.gz	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		5.313539359699615	ordinary_campaign_exact_key_match	False
345	5ef002a554188a84550fd907::background::311::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	5ef002a554188a84550fd907	background	wwz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		5.313539359699615	ordinary_campaign_exact_key_match	False
346	d031dddec52f11168df71a77::background::309::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	d031dddec52f11168df71a77	background	wwz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		5.313539359699615	ordinary_campaign_exact_key_match	False
347	2616c0c14f310de5fffd4ae9::background::516::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	2616c0c14f310de5fffd4ae9	background	wz_zbb	primary_physical_background	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	False	True	unified_background_5m_wavec1_scaleout180k_20260721_v2		2.2976030391675537	ordinary_campaign_exact_key_match	False
