production_row_index	source_uid	sample_class	process_or_mode	workflow_population	population_kind	access_mode	generator_weight_transport_applicable	generator_weight_transport_class	physical_evaluation_eligible	generated_events	broad_eligible_rows	assignment_matchable_rows	parquet_path	parquet_bytes	parquet_sha256	receipt_path	receipt_bytes	receipt_sha256	status
179	c167b5fe28b439d712d0ed31::background::50::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	111	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0179_66aa91014b4a32e1.parquet	638595	350c3d5225208f986e4f9977755ee20826af0c32be3fed7ab39458386dc36b38	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0179_66aa91014b4a32e1.json	3618	33db68a1cc493f609a21ba9f4cd7a613739ea0f97b6a1ae6e0a72430118e96d2	pass
180	c43cdb4e3cf70f69cddc4f20::background::46::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	133	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0180_c25e54b8df393220.parquet	638866	d73b8af24fa257e2f13e6859f37ce84927588829522ef9a285bd021c63d17636	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0180_c25e54b8df393220.json	3621	a9ed311bb47d8e9155987f707a3b6efaa7f0e7e57667dd9beb49fff01af9cccd	pass
181	c47a54ffacb42db14ab95a97::background::206::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	145	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0181_5899637dc090862e.parquet	638288	8bd0da9072c334278a3a7c113cf8f2e06a47ae7b3af63aa443defedbe2110407	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0181_5899637dc090862e.json	3617	3f54307792d6e968ab2b1e1d7481b7305a546a520da3863dbe6700fe589f703e	pass
182	c989603462cc21bda0b676ef::background::179::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	1492	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0182_bf591ec95238c6d2.parquet	772067	3ad55fb96afa7ddc05c7b0b6a382a6dd69578a00b41130d8cd59c2c860920e96	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0182_bf591ec95238c6d2.json	3599	1c4573fada68dd4276f5af1945d2f7f84afc5f8ccaa088bf4994f0dc4e1b5232	pass
183	c9b03b9b6b9f9398092a3add::background::36::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	113	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0183_29b03866074f444b.parquet	639597	01745616e22613b85ea06b3ee9647444d87df9e37a76977e5760ead2927f0ede	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0183_29b03866074f444b.json	3600	428cbd8f42bc126c74b2d7b7cf046293ede01f1b5d266533a2287ce9cb989fc0	pass
184	ca5dd2d91915701f2db3c250::background::131::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1166_seed1221166_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	1441	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0184_60d577128417a7d6.parquet	770660	acfa19e17c62ade0bfc19cc51c6fc66400ddc3701cd26e817d04f067fda4582c	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0184_60d577128417a7d6.json	3612	e1a9d4e980822c0dc723bd92750fc2364df594c42cf86dfe3883dd42d21ab3e9	pass
185	cad7d87f15a91605dc239aa7::background::144::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin06_pthat700to1000_shard1181_seed1261181_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	5992	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0185_25a140e8d6cb4604.parquet	1028473	48842f2b993460e8b9406356c5495d5b61118a077e668d64fce24eeb5b16fa4d	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0185_25a140e8d6cb4604.json	3619	218d16422aeb0431fb604739719193d79a98844a2b46e36d4729efbb823415ae	pass
186	cdf2d49cc011f7c782d20e7d::background::60::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	133	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0186_63e265b87510d237.parquet	641127	58de20874e342b91f4a023d133e31c8fe5179c66bf665b5492da0d6842feb99f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0186_63e265b87510d237.json	3620	cb71cd87cb98dc9e912cbac7616a363d9505bb24ac882a9b421a5fc6d11f7228	pass
187	ce365d3e4aad32d2d4b33623::background::194::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	122	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0187_83bf6fd695acd4d5.parquet	642152	de4db4704c0627469d5e3284b0c868373d4bf251cecbc7771c99aabbdd505810	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0187_83bf6fd695acd4d5.json	3617	f3b6f2e176461a89c6d4e1fb6fef0a15d8db355062c040bd864abf7530689514	pass
188	d113c905e746c5f3a1fbe572::background::133::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1169_seed1221169_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	1424	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0188_d0b26b842ae4d63e.parquet	768272	637fcb7a42a26a7cec3f73eadf0486299199a6af538cfeb14959dbbf65452132	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0188_d0b26b842ae4d63e.json	3610	66c99b8d9423fafb1f46404dbcad94ab00581a16dcc8e84e53a88431c9ea7b83	pass
189	d13c9b53836400ed06a41d29::background::191::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	140	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0189_e35776058e7179a3.parquet	641019	e9ede2ad9c563656370ac9de530832709e9d08f0d138e126fba29ba53d472a28	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0189_e35776058e7179a3.json	3616	8220613bcc8ea3523e303ab8bf490637e3d5f64cad4561a606494a624cd7cc46	pass
190	d1bb23222fde702852fcc5e2::background::145::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	6139	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0190_9694ac3d6f557733.parquet	1042601	cb318e53ec97faf909188490921a5d113ba84167a03f918523980c435f16393f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0190_9694ac3d6f557733.json	3618	8bb81bde8615ac4ced00aadb58c98c5bc5f39d6179749f9e6a195acbe6e4a54f	pass
191	d227f52543e2cb31db9c1a80::background::217::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	3295	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0191_cc0dad183517d416.parquet	875599	3002f35dfcbba454a982311f7d1295147675107c0430f2886388206f967ea290	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0191_cc0dad183517d416.json	3607	18938528bc5620237cd17cca538629a48d76047e7e2514fd265835379fd87fba	pass
192	d4486205aec22c450a5f8bbc::background::42::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1043_seed1201043_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	118	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0192_9c9f886bbc1709f2.parquet	639418	1167991dcf4c8ee9fdf2bf571f05c64ac84980b40a04978b5d8848e7c64737e1	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0192_9c9f886bbc1709f2.json	3620	e1fa74914891f1cfbfce3f2239b9803c980ee4d1121169847a62b69dd04749eb	pass
193	d5037d0869ffec0742a1fc4f::background::34::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	131	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0193_44aaa08b371d000b.parquet	639200	33d83c4bf46668f875d9095dc72f0c0e3c15e4a20eb1a8dde379942e38c00eec	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0193_44aaa08b371d000b.json	3619	82ebf3d090aa7cb5ee93645cc940cb8c61e2ad80f8f480b2d8b130275a5d46a6	pass
194	d87ae41fcff790a5bcb001c0::background::65::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	132	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0194_8cc9a4c596a9434d.parquet	639415	93c00e7444d8fbd16bed87b98f44f400946cfe8d6fd36b660b413cbf24490a5f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0194_8cc9a4c596a9434d.json	3621	7eb92c5f62751fa97cd6f1c672e218fd806320c6b3e5063ce616291916855ce2	pass
195	d9be722e0839d93162bc33e3::background::170::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	144	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0195_36cbad9c659ea69a.parquet	640619	4f39e1acab4b581bc1f7b8497fc853ddd59d5c70b535077c19388fa213538c7b	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0195_36cbad9c659ea69a.json	3610	c49c23deeac24c6794b4b3810bdcc6cdbdd9e93f2445448bd73579aaef67dc39	pass
196	da7b55b8ebf9ff7d43f57099::background::151::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1824_seed1201824_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	125	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0196_708738850f39c375.parquet	638643	0f4dbc563b6bbce66ff8dfad3219615fc897d28cc7851979f83224e6039616f1	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0196_708738850f39c375.json	3610	b1f739cd6ed05a4b277f81f0419c9806991fa262df9d1d69c12463fb14bf7e72	pass
197	dd372cba4e2fd782a567777a::background::113::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1142_seed1211142_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	569	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0197_9162c53354cb3ae7.parquet	707119	8f1a7e2f96f17b9e7a77d14363ec83508e61668166927fadc18d5f4f07d69a80	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0197_9162c53354cb3ae7.json	3627	e26c2042b82f26a3c98b1e0b974f73cf774fea37d94f02bcdf0dbfc1b390ec80	pass
198	ddf00195c30b0ce35b7c3936::background::48::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	144	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0198_a7c69fd68ab8c796.parquet	641210	89df4114b6edeaa1d9d5e5a00e2c7a1c22f56f9810d79eb83caf477bb6f446b0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0198_a7c69fd68ab8c796.json	3599	45e9492ecb78c52716379ba79a87e17cf844fc03bff6171ab18f4ff0abcc9fd6	pass
199	e0f552f9471fa8c08d1443ca::background::165::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	137	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0199_d24bad8ca9ee4523.parquet	640458	d9b51bcece5248aa66faed159474dc5d7b8e81781c2b1b3562ab83cb93656cf2	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0199_d24bad8ca9ee4523.json	3611	84850f9663f40919a7d7ad19b850a7331b890f3e113332cfdb1ac6cf6557acaa	pass
200	e16babb476785f9c7bba08d7::background::97::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	513	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0200_9dbb6aca3f9db26f.parquet	702968	074fd683854f2dd930eda974da9e3dd760d08fcabfb92ac1f5f43ca7a2701252	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0200_9dbb6aca3f9db26f.json	3624	a8f81c75b3477af463e5c8d2302d80d9bad1351d2cf49cf9f18d57f6eb5fb470	pass
201	e566d63f21f4842e8702af50::background::169::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	125	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0201_3554d4b2a1c7b918.parquet	639820	8cb2b9d74c1ccd9d121c09a775d64957cd7cc3702facb6aafdf5257446210718	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0201_3554d4b2a1c7b918.json	3610	8a951d9a9c9a5d4ebaface20b623ed963b5db8492332ff234621a39f72b8e161	pass
202	e5ff572c7d0297ac256a6c61::background::212::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	2809	158	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0202_df5cf40100b364bd.parquet	211988	8a9779be0a389946bed121b26b68c68d5dce5af94fc1e31afa0f9ed288008a51	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0202_df5cf40100b364bd.json	3580	52b7047542e961e36f45be291dd2e7c53ff32770c4c38fa183e29b6bc97bf776	pass
203	e831cad844385a3d684c4829::background::159::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1835_seed1201835_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	126	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0203_cdc7e82b23c86a59.parquet	638829	094eb2bb0c7df8d7614a185575c3084bc04df4a7ea852e5f18b1ff741f19bf41	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0203_cdc7e82b23c86a59.json	3610	2b7b8c54a65e0ec83e8d6635176c63e40c328b210eb35a7f5f085c048763cd8f	pass
204	e9aef2a6443a5dc54ae14090::background::93::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1116_seed1211116_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	573	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0204_3df219bd0274365b.parquet	705720	15f86bed949215c6f4081ed8781c2c30dded471ae0d7f43a4fefccc759ee4b25	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0204_3df219bd0274365b.json	3625	577f620843a260fa78ce58afe90947dd75692f2dc60b76c3097a9d9a1f595a0f	pass
