sample_class	process_or_mode	campaign	source_scope	source_path	source_line	line_text	status
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job3_bin0_shard9776_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job2_bin0_shard9775_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job7_bin0_shard9780_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job11_bin0_shard9784_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job12_bin0_shard9785_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job5_bin0_shard9778_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job4_bin0_shard9777_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job17_bin0_shard9790_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job13_bin0_shard9786_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job16_bin0_shard9789_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job6_bin0_shard9779_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job0_bin0_shard9773_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job29_bin0_shard9802_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job20_bin0_shard9793_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job22_bin0_shard9795_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job19_bin0_shard9792_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job25_bin0_shard9798_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job27_bin0_shard9800_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job23_bin0_shard9796_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job24_bin0_shard9797_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job21_bin0_shard9794_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job26_bin0_shard9799_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job32_bin1_shard9805_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job35_bin1_shard9808_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job34_bin1_shard9807_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job28_bin0_shard9801_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job31_bin1_shard9804_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job33_bin1_shard9806_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job36_bin1_shard9809_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job46_bin3_shard9819_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job48_bin4_shard9821_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job37_bin1_shard9810_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job42_bin2_shard9815_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job43_bin2_shard9816_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job38_bin1_shard9811_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job41_bin2_shard9814_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job44_bin2_shard9817_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job40_bin2_shard9813_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job54_bin7_shard9827_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job50_bin5_shard9823_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job52_bin6_shard9825_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job15_bin0_shard9788_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_testfill_bin3_10k_20260717/receipts/qcd_hardqcd_importance_testfill_bin3_10k_20260717_59823934_job0_bin3_shard3909_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6_59825065_job15_bin0_shard9788_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job2_bin0_shard1035_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job21_bin0_shard1054_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job32_bin0_shard1065_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job56_bin0_shard1089_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job93_bin1_shard1126_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job19_bin0_shard1052_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job16_bin0_shard1049_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job18_bin0_shard1051_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job42_bin0_shard1075_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job43_bin0_shard1076_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job5_bin0_shard1038_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job22_bin0_shard1055_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job24_bin0_shard1057_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job26_bin0_shard1059_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job29_bin0_shard1062_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job27_bin0_shard1060_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job23_bin0_shard1056_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job3_bin0_shard1036_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job33_bin0_shard1066_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job28_bin0_shard1061_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job6_bin0_shard1039_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job17_bin0_shard1050_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job34_bin0_shard1067_receipt.json	22	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
