search_root	path	bytes	matched_anchors	matching_line_numbers	matching_line_count	sha256	event_payload	content_opened	status
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_003_log.txt	8122	ttbar_100k	209,210,211	3	ffbd4fcb9a1727a26312cceda3654c796e1c6360260bb96ca47ac7cdc4fd479f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_007_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	6d1da04a1bdddec44f43f702cf8c59ce21a84a7ade597b06d234e3ae1a10b5b9	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_004_log.txt	8149	ttbar_100k	209,210,211,212	4	3cf2842c04008f351f5fbd737903f5e12514061e35303c6cda655a8b92956dcd	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_008_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	8271ff12682e9d91a31beb7ab04088f25927f99ec3493bbdd3fd71f7636b283f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_005_log.txt	8176	ttbar_100k	209,210,211,212,213	5	ce7af1a1e9d94639a22582c06f5ebf4e6cf7b53c330c38b56526d7ea59890006	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_009_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	7329553145107ab5d4246044dda671c2e3388c842962563ef780dfff38d9f769	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_006_log.txt	8203	ttbar_100k	209,210,211,212,213,214	6	672e63e4fe4dbb1f58faf28fc0fcb997cb7dc9a6e4d3e4d8cedf5f0a9c6acac6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_010_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	e8274ea3696d0e6fc3492f1e92c83ccdb29f52b70c5b61480462ebd0d58c2ca2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_007_log.txt	8230	ttbar_100k	209,210,211,212,213,214,215	7	f299f2de4d8783a92cc7b637a35afa034a81e5ebe993d1839c0de11074e1e1f4	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_011_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	db317340c6251ae2fa2c3f8136007adb9917a1676ad2d5a03f4befdaa49086a6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_008_log.txt	8257	ttbar_100k	209,210,211,212,213,214,215,216	8	5c628c34a87fe11a324a8d898cd026d8bc52237c6e8fc6d976b5af3cb439327b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_012_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	7b555103f30f46dcd1334160beebab469815a152551da2702a48bab76e21926f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_009_log.txt	8284	ttbar_100k	209,210,211,212,213,214,215,216,217	9	92ce427112b772bddea843c52c05ca303597b67f4375487fd588e106f5081acb	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_013_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	d1c84877ce467b955f5307558109fe9df4e7d8a812daf43073792d2a83280a58	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_000_log.txt	8311	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	80ab3386d0f4d0572b91421b1abd91a8acd2a9aab3aca800bd2e10c9a0e97bb2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_014_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	8c5242576c8f3b31f1e445ec854216cdc6b97afab699f425f7e568d105b38717	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_001_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	1609534410f34b7f2ab049e98d495c7440ac928df099c7e3a925f0f518e7fa24	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_015_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	933c0ce9a3be6f73b7c933b46265b4ab70d4db26b6362ae6843fd587db4807ae	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_002_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	b19d5a2619fab431196fd4762865c5bdaebf6a578d77bc0bff359d0f5aba21de	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_016_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	d18aa23ef5ade0f12a08a114433842dbe63473265dba4a77f8fe684f160a8498	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_003_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	8cfe7732cc1d9e187fdb6215546f93f4c540c6d5cbc9870c2a5deca118bc0d7e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_017_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	0577cc90651be88b5c993c95060eae2c72c2f5b08f8c1c06571922e70a6a9b3d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_004_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	cbf314f1896c7ec8c597d98055276ee9a775776ae4c7e7fc1bff5077915f5c76	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_001_log.txt	8892	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	e1dc86bede3a1fd56137626bcf6aeeb00819c20bb135739c0f7aa1fef4fbc5d6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_005_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	27e4ef9bda1d9bf485883cdf04dd72a490775a8ce5e3214725fc10d027cf6c07	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_002_log.txt	8933	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	f79a8945eef0c7c20a250e58f803df2ae226ea5838e878e757e490e869d6b0b2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_200k_006_log.txt	8851	ttbar_100k	209,210,211,212,213,214,215,216,217,218	10	b73fc316397ccd065140db30f2c1aee3bce74b74a57659ee6b67ddd2dc670c50	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_extra50k_ak4ak8_v1_003_log.txt	9738	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	2e8c2ad6ead2843718728271c4721193783c69a36308d3cdd9ad9caa8678b26d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_018_log.txt	9622	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	3b6c8454521dc90eb6df01064b3edc25c145f187ef4e95a79fb83220c78aaf5c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_019_log.txt	9622	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	5095d329a059598bf08bbb918f4a30c4595e787318c4ac8e9d434442f64bfb5a	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_001_log.txt	8848	ttbar_100k	220	1	6205d6708a14d890b432d00616ddc9f335c33bfec9b311ab4fd46d0db50a2ae6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_extra50k_ak4ak8_v1_000_log.txt	9621	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	ec0698a291c3e30aa2bf4d852dc6794e956427882e3ec3cc8756a9f1aca8e23c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_002_log.txt	8869	ttbar_100k	220,221	2	99e1a74ed07f89d82aa8a516f2b1a1563d03bb3af955d7095f5d448bf1e2b6e0	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_extra50k_ak4ak8_v1_004_log.txt	9784	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	1fc4fc94977acd838e67aa098ca037861938d5f1707e0b10a36065f53db5cdc4	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_003_log.txt	8889	ttbar_100k	220,221,222	3	ca3f214e05f2cef3bc750b8f3de14d0be96982270d07bfc50ddd024303fc396c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_007_log.txt	9623	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	309162e1b998c00a4ef1eb64ac7478b62b91a456ffb7604f39dd3b87293aba96	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_004_log.txt	8915	ttbar_100k	220,221,222,223	4	97dc4f870491e3c43001b75642458ae39216b8283ccb0986d1a4ad4aa98801bd	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_008_log.txt	9622	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	3a749303ead794e9ab3c54de0c9717463789891d0650bea82b99a4b542acfdd5	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_005_log.txt	8943	ttbar_100k	220,221,222,223,224	5	b75dcc3510786783dbafae149decc0e5079af5ab4342ed23c9571bd6fdf257ea	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_009_log.txt	9621	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	70e24f8ff025b6fae42899ec35ab671b2a934f44168af6a1380c3f44d958bb3c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_006_log.txt	8971	ttbar_100k	220,221,222,223,224,225	6	a58f7166a67a229aec2866e2abf69529f339af95d08758bc231dc695959fbc98	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_010_log.txt	9620	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	6344439ba2bf15694b90fa6f21e030fa8eb422d3857e6695fd1f3d933abaedc6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_007_log.txt	8999	ttbar_100k	220,221,222,223,224,225,226	7	f1deed0e893765dd056ccb57ef45f9f9ae31ec9b94b261ad1f4721208c5884a8	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_011_log.txt	9623	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	38e350959baa06a6d73791062c649f678133e46181c7e1b2d058a8abe72274e2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_008_log.txt	9023	ttbar_100k	220,221,222,223,224,225,226,227	8	9ea2a75bc413c742c58c036f621fc04ef4535c49af2fd577089e71301563a8fc	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_012_log.txt	9620	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	49bd3ce44cb7103a19124b011a1bd666181e52370d0c803a955b963c4abc98d5	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_009_log.txt	9050	ttbar_100k	220,221,222,223,224,225,226,227,228	9	d2eeef154b35113e66557d7bf095b55a12253454d8964f869562052c8345ce02	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_013_log.txt	9620	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	fe187eabb8b06963af4cf709ad0c1da645fd77f89da1734927d31a11cfd67ab2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_000_log.txt	9083	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	f3da214c341525cfca2f872ebcb9c5d6c9539091e170612a703f76b5fdd8f06a	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_014_log.txt	9619	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	aabece99de3823370cc32d26ff077ef4d664eb5ba33171dc639ee5a2f8cfa492	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_001_log.txt	9626	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	e5c3fd1a8daaacda02309767936c03aa29dcb6c0e5baa04db690596037955060	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_015_log.txt	9621	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	366f9c63cb8b9d9a050f9babee0c2d859d6fe2e02fd213fe4422c550faeeb5ba	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_002_log.txt	9624	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	990ec4f33e6297ecea5b926488608d7348dfcce5e43aa8acad719a1b474d1a9a	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_016_log.txt	9629	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	1764510c660fc4c65746dfe872355fc0ddf888970002ca9d54d6e25404d50ef3	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_003_log.txt	9624	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	6cc7a4567d1d8a4a9e7473424bc9d97f8682b07088d7a382088328aeb897614c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_017_log.txt	9618	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	f600d869d437894bf8ded3f2ad3ec745a366f93d66e0e1928175629e2b3044db	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_004_log.txt	9623	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	3bcb5dca85209f19cb22d85885f2a374e7ddd7a32747943ffecc6adde1551379	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_extra50k_ak4ak8_v1_001_log.txt	9660	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	2fead9c036b2dad7b51b89f30e314ccc8e67d0dfffdfca80fbd15f1e5f3af8b3	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_005_log.txt	9620	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	5af5171d3ffc982e3ee7ab5a42fb74a820aa67221b69936f6f97151ea0fe24bb	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_200k_006_log.txt	9623	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	648f3b10bea779f0072a7cf8d2b25493eef3ed37040eeb32ade956eef3f20846	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_extra50k_ak4ak8_v1_002_log.txt	9700	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	a5c947c4efe3c8b617148b199c1ab6606788a2738dc6749cffbb2f2bbbbfdc02	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run1_app.log	9289	ttbar_100k	220,221,222,223,224,225,226,227,228,229	10	3d6dc37d3ba5f66d72797f9150b10ff414e3324ff48cfe30ed7d879f03f3881c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_003_log.txt	9134	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	e6291d9e6e99aea6bb55fc3a344c894deb7779202a068762db4c38152bc601e7	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_018_log.txt	9010	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	e97387a5bed0ac54bb1ed8e794297b92b891712bd582a9eaea8becb4cfe72518	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_019_log.txt	9012	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	23303d5c8276f923cf3daae3c2b4d2b06dcd9918b168229b4d2dbc1e7be48e51	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_001_log.txt	8228	ttbar_100k	210	1	5af10259f32e905fec32e1c332630dea98cf557273518fc43058f85f0aa99d6e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_000_log.txt	9008	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	2fcc11131b2ed83ab514c3918b68c309aa879757141fe94f188dc39ece94a71e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_002_log.txt	8253	ttbar_100k	210,211	2	033a669da3e52f726bdfcf9e7fda0dd09c664a5c94955064f894818a728eb983	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_004_log.txt	9173	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	170ee51a12cbed1b5dde881cf67a1883e53cb46d56a8008d43afc952601af1d5	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_003_log.txt	8282	ttbar_100k	210,211,212	3	529cd1e2f28a970a53cfc9f005196e812dbb16308b81a19768b6af15064d8738	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_007_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	eb598d10e1a7775542389ad0190812921f2451375e7883616b94cc02a7409010	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_004_log.txt	8308	ttbar_100k	210,211,212,213	4	7a69e49cdd0fd517123d187bb5c17a22225ff7a2e57b32e61e7e9a2e781e2325	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_008_log.txt	9009	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	3093e8ba82872448a044c235f6adde444e4a0710fe395fe706af53710aab75b8	False	True	exact_legacy_text_reference
