sample_class	process_or_mode	campaign	source_tag	remote_bundle_path	field	value	source_kind	source_paths	source_member_sha256s	source_bundle_sha256	identity_pass	status
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	pthat_max_GeV	100	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	52b055f7daa4fce5286bbc0f6328c1bf3f80aea0fb05981b37b18402f623fb20,74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	pthat_min_GeV	75	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	52b055f7daa4fce5286bbc0f6328c1bf3f80aea0fb05981b37b18402f623fb20,74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	seed	1211128	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	52b055f7daa4fce5286bbc0f6328c1bf3f80aea0fb05981b37b18402f623fb20,74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	shard_id	1128	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	sigma_gen_pb	3071727.1336135524	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	52b055f7daa4fce5286bbc0f6328c1bf3f80aea0fb05981b37b18402f623fb20,74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	sum_event_weights	10001.228794020786	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	52b055f7daa4fce5286bbc0f6328c1bf3f80aea0fb05981b37b18402f623fb20,74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_bundle.tar.gz	sum_squared_event_weights	10002.5598987033	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128_provenance.json	52b055f7daa4fce5286bbc0f6328c1bf3f80aea0fb05981b37b18402f623fb20,74aab626203cfc7e4629ea5bbd3828281e567fc5965476d83138b7bc076d1444	04579753264f829bd0bc773913d8fc213df9c1a34f55bb0e19dda13c5bc37b5a	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	event_weight_convention	pythia_info_weight_normalized_to_sigma_gen	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	max_event_weight	1	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	min_event_weight	1	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	n_events	10000	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	pthat_max_GeV	100	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	pthat_min_GeV	75	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	seed	1211129	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	shard_id	1129	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	sigma_gen_pb	3071985.3191652084	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	sum_event_weights	10000	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	sum_squared_event_weights	10000	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_provenance.json	31a272359cf935156687594321bb7d09fe830dd924669c88ab6b387f128ed256,6670a52dc06d537d987f9f4ee07bdcaecca9f3b3f769b79879253e60fa336a27	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	event_weight_convention	pythia_info_weight_normalized_to_sigma_gen	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	max_event_weight	1	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	min_event_weight	1	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	n_events	10000	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	pthat_max_GeV	100	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	pthat_min_GeV	75	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	seed	1211130	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa,a4892160f10520a2502a3daab4c3c183555f10b0986dc97063ac4725f6c8a4a4	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_bundle.tar.gz	shard_id	1130	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130_provenance.json	0f370e00ce24782181998f3480ff444b8fe8d3e356876eb05f6018c0fc6738fa	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	True	qcd_exact_metadata_candidate_recovered
