path	artifact_type	apparent_population	apparent_split_policy	feature_definition	physical_weight_status	canonical_v1_compatibility	disposition
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_definitions.csv	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_definitions.md	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_mass_summary.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_mass_summary.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_yields.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_yields.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/scored_test_events_bdt_v3_qcdplus_topology_only.parquet	prediction_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/dnn_v3_qcdplus_summary_2026_07_13	result_directory	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/dnn_v3_qcdplus_summary_2026_07_13/bdt_vs_dnn_auc_comparison.csv	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/dnn_v3_qcdplus_summary_2026_07_13/bdt_vs_dnn_auc_comparison.md	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/dnn_v3_qcdplus_summary_2026_07_13/bdt_vs_dnn_best_region_comparison.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/dnn_v3_qcdplus_summary_2026_07_13/bdt_vs_dnn_best_region_comparison.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10	result_directory	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/README.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/categorization_auc_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/categorization_auc_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/categorization_auc_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/categorization_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/categorization_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_categorization_2026_07_10/categorization_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10	result_directory	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/README.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/feature_ablation_auc_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/feature_ablation_auc_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/feature_ablation_auc_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/feature_ablation_best_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/feature_ablation_best_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_feature_ablation_2026_07_10/feature_ablation_best_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10	result_directory	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/README.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_auc_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_auc_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_auc_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_by_seed_lumi.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_composition_by_seed_lumi.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_composition_summary_by_lumi.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_composition_summary_by_lumi.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_summary_by_lumi.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_full_categorization_lumi_2026_07_10/full_categorization_summary_by_lumi.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11	result_directory	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_audit_auc_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_audit_auc_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_audit_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_background_composition_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_background_composition_by_seed_zerofilled.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_background_composition_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_background_composition_summary_zerofilled.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_feature_medians_by_seed_sample.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_region_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/tail_region_summary_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/top200_signal_like_background_events_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_tail_audit_2026_07_11/top200_signal_like_signal_events_by_seed.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_vs_dnn_v2_summary_2026_07_10	result_directory	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_vs_dnn_v2_summary_2026_07_10/bdt_v2_vs_dnn_v2_summary.csv	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/hh4b_bdt_v2_vs_dnn_v2_summary_2026_07_10/bdt_v2_vs_dnn_v2_summary.md	bdt_related_file	legacy_hh4b_population_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/README.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_auc_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_best_thresholds_by_10pctB.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_best_thresholds_by_10pctB.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_best_thresholds_by_S_over_B.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_best_thresholds_by_S_over_B.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_best_thresholds_by_sqrtB.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_best_thresholds_by_sqrtB.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_feature_importances.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_feature_importances.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_testset_by_sample.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_testset_by_sample.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_threshold_composition_by_sample.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_threshold_composition_by_sample.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_2026_07_09/bdt_threshold_scan.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_multiseed_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_multiseed_2026_07_09/bdt_multiseed_threshold_detail.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_multiseed_2026_07_09/bdt_multiseed_threshold_detail.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_multiseed_2026_07_09/bdt_multiseed_threshold_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_bdt_multiseed_2026_07_09/bdt_multiseed_threshold_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/README.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	physical_or_luminosity_weighting_referenced	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/bdt_qcd_feature_importances.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/bdt_qcd_feature_importances.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/bdt_top_feature_importances.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/bdt_top_feature_importances.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_auc_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
